# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       6.488926062786e+13       1.795106529433e-25       7.143171387725e-09       9.084596711752e+21       1.415326394590e+04       2.181141194853e-10       9.183948329205e+17       4.123884997864e-09       4.878321006084e+43       6.809654684094e+32       3.645866743284e+33       1.122524739580e+43       3.741749131933e+42       3.463310090800e-08       2.252143995421e+43       8.252989741517e+43       4.836739134447e-06       2.312202605748e+00 
       6.443819327494e+13       1.820325981065e-25       7.192284101620e-09       8.958735437591e+21       1.415326394590e+04       2.196409183217e-10       9.120107576172e+17       4.152752192849e-09       4.744085335330e+43       6.668630859958e+32       3.570363051206e+33       1.091636476760e+43       3.638788255867e+42       3.463310090800e-08       2.190172251561e+43       8.025894064075e+43       4.914751055970e-06       2.275500977086e+00 
       6.399026144483e+13       1.845899740773e-25       7.243215804920e-09       8.834617890844e+21       1.415326394590e+04       2.211784047500e-10       9.056710601958e+17       4.181821458199e-09       4.613543397580e+43       6.530527553807e+32       3.496422994860e+33       1.061598159377e+43       3.538660531257e+42       3.463310090800e-08       2.129905770350e+43       7.805047327722e+43       4.992762977494e-06       2.239946274319e+00 
       6.354544334144e+13       1.871832786231e-25       7.294147508219e-09       8.712219913284e+21       1.415326394590e+04       2.227266535832e-10       8.993754321706e+17       4.211094208406e-09       4.486593553207e+43       6.395284283481e+32       3.424014192299e+33       1.032386399672e+43       3.441287998906e+42       3.463310090800e-08       2.071297628457e+43       7.590277581742e+43       5.070774899017e-06       2.205485562406e+00 
       6.310371732019e+13       1.898130165045e-25       7.345079211518e-09       8.591517681380e+21       1.415326394590e+04       2.242857401583e-10       8.931235672002e+17       4.240571867864e-09       4.363136959379e+43       6.262841819372e+32       3.353104932183e+33       1.003978453441e+43       3.346594844804e+42       3.463310090800e-08       2.014302193728e+43       7.381417606946e+43       5.148786820540e-06       2.172069114491e+00 
       6.266506188699e+13       1.924796995733e-25       7.396010914817e-09       8.472487701661e+21       1.415326394590e+04       2.258557403394e-10       8.869151610727e+17       4.270255870939e-09       4.243077493099e+43       6.133142158479e+32       3.283664159897e+33       9.763522023291e+42       3.254507341097e+42       3.463310090800e-08       1.958875089662e+43       7.178304785479e+43       5.226798742064e-06       2.139650172484e+00 
       6.222945569711e+13       1.951838468726e-25       7.448761607520e-09       8.355106806143e+21       1.415326394590e+04       2.274367305218e-10       8.807499116909e+17       4.300147662035e-09       4.126321676367e+43       6.006128499009e+32       3.215661463947e+33       9.494861366053e+42       3.164953788684e+42       3.463310090800e-08       1.904973160851e+43       6.980780974206e+43       5.304810663587e-06       2.108184728771e+00 
       6.179687755423e+13       1.979259847373e-25       7.499693310820e-09       8.239352147820e+21       1.415326394590e+04       2.290287876354e-10       8.746275190574e+17       4.330248695669e-09       4.012778603396e+43       5.881745215498e+32       3.149067062643e+33       9.233593384181e+42       3.077864461394e+42       3.463310090800e-08       1.852554439391e+43       6.788692381578e+43       5.382822585110e-06       2.077631326905e+00 
       6.136730640936e+13       2.007066468968e-25       7.552444003522e-09       8.125201196216e+21       1.415326394590e+04       2.306319891489e-10       8.685476852606e+17       4.360560436538e-09       3.902359869831e+43       5.759937834454e+32       3.083851791057e+33       8.979514655076e+42       2.993171551692e+42       3.463310090800e-08       1.801578112193e+43       6.601889447898e+43       5.460834506634e-06       2.047950879378e+00 
       6.094072135984e+13       2.035263745791e-25       7.605194696225e-09       8.012631733000e+21       1.415326394590e+04       2.322464130729e-10       8.625101144594e+17       4.391084359594e-09       3.794979503924e+43       5.640653010497e+32       3.019987088246e+33       8.732427353674e+42       2.910809117891e+42       3.463310090800e-08       1.752004489219e+43       6.420226728868e+43       5.538846428157e-06       2.019106500796e+00 
       6.051710164830e+13       2.063857166155e-25       7.657945388928e-09       7.901621847664e+21       1.415326394590e+04       2.338721379644e-10       8.565145128693e+17       4.421821950111e-09       3.690553899588e+43       5.523838502998e+32       2.957444984750e+33       8.492139098419e+42       2.830713032806e+42       3.463310090800e-08       1.703794972567e+43       6.243562782348e+43       5.616858349680e-06       1.991063354951e+00 
       6.009642666167e+13       2.092852295482e-25       7.712515071034e-09       7.792149933253e+21       1.415326394590e+04       2.355092429302e-10       8.505605887481e+17       4.452774703761e-09       3.589001751309e+43       5.409443153198e+32       2.896198090337e+33       8.258462801475e+42       2.752820933825e+42       3.463310090800e-08       1.656912026430e+43       6.071760058230e+43       5.694870271204e-06       1.963788514473e+00 
       5.967867593016e+13       2.122254777381e-25       7.767084753141e-09       7.684194682165e+21       1.415326394590e+04       2.371578076307e-10       8.446480523814e+17       4.483944126687e-09       3.490243990837e+43       5.297416861807e+32       2.836219582013e+33       8.031216523059e+42       2.677072174353e+42       3.463310090800e-08       1.611319147862e+43       5.904684791341e+43       5.772882192727e-06       1.937250831845e+00 
       5.926382912628e+13       2.152070334748e-25       7.821654435247e-09       7.577735082000e+21       1.415326394590e+04       2.388179122841e-10       8.387766160689e+17       4.515331735573e-09       3.394203725627e+43       5.187710567061e+32       2.777483192270e+33       7.810223329787e+42       2.603407776596e+42       3.463310090800e-08       1.566980838361e+43       5.742206897297e+43       5.850894114250e-06       1.911420820754e+00 
       5.885186606383e+13       2.182304770881e-25       7.876224117354e-09       7.472750411470e+21       1.415326394590e+04       2.404896376701e-10       8.329459941101e+17       4.546939057722e-09       3.300806178968e+43       5.080276223233e+32       2.719963197583e+33       7.595311156910e+42       2.531770385637e+42       3.463310090800e-08       1.523862576231e+43       5.584199871213e+43       5.928906035774e-06       1.886270546797e+00 
       5.844276669695e+13       2.212963970607e-25       7.930793799460e-09       7.369220236371e+21       1.415326394590e+04       2.421730651338e-10       8.271559027906e+17       4.578767631125e-09       3.209978631763e+43       4.975066779597e+32       2.663634407148e+33       7.386312674347e+42       2.462104224782e+42       3.463310090800e-08       1.481930789700e+43       5.430540689214e+43       6.006917957297e-06       1.861773526709e+00 
       5.803651111912e+13       2.244053901430e-25       7.985363481566e-09       7.267124405598e+21       1.415326394590e+04       2.438682765897e-10       8.214060603680e+17       4.610819004543e-09       3.121650365911e+43       4.872036159817e+32       2.608472151847e+33       7.183065156400e+42       2.394355052133e+42       3.463310090800e-08       1.441152830784e+43       5.281109712644e+43       6.084929878821e-06       1.837904635341e+00 
       5.763307956218e+13       2.275580614691e-25       8.041752153076e-09       7.166443047229e+21       1.415326394590e+04       2.455753545258e-10       8.156961870586e+17       4.643094737574e-09       3.035752609243e+43       4.771139241771e+32       2.554452273444e+33       6.985410355059e+42       2.328470118353e+42       3.463310090800e-08       1.401496949866e+43       5.135790594918e+43       6.162941800344e-06       1.814640019704e+00 
       5.723245239541e+13       2.307550246746e-25       8.098140824586e-09       7.067156564654e+21       1.415326394590e+04       2.472943820075e-10       8.100260050234e+17       4.675596400737e-09       2.952218481982e+43       4.672331837787e+32       2.501551114004e+33       6.793194376789e+42       2.264398125596e+42       3.463310090800e-08       1.362932270975e+43       4.994470190933e+43       6.240953721867e-06       1.791957019458e+00 
       5.683461012454e+13       2.339969020163e-25       8.154529496096e-09       6.969245632761e+21       1.415326394590e+04       2.490254426816e-10       8.043952383549e+17       4.708325575542e-09       2.870982944664e+43       4.575570675296e+32       2.449745505536e+33       6.606267562709e+42       2.202089187570e+42       3.463310090800e-08       1.325428767750e+43       4.857038468976e+43       6.318965643391e-06       1.769834093292e+00 
       5.643953339081e+13       2.372843244927e-25       8.212737157010e-09       6.872691194175e+21       1.415326394590e+04       2.507686207803e-10       7.988036130635e+17       4.741283854570e-09       2.791982747502e+43       4.480813377875e+32       2.399012759842e+33       6.424484372068e+42       2.141494790689e+42       3.463310090800e-08       1.288957240056e+43       4.723388425049e+43       6.396977564914e-06       1.748250750691e+00 
       5.604720297002e+13       2.406179319674e-25       8.269125828519e-09       6.777474455551e+21       1.415326394590e+04       2.525240011258e-10       7.932508570640e+17       4.774472841551e-09       2.715156381141e+43       4.388018446693e+32       2.349330658584e+33       6.247703268927e+42       2.082567756309e+42       3.463310090800e-08       1.253489291252e+43       4.593415999564e+43       6.474989486438e-06       1.727187488635e+00 
       5.565759977162e+13       2.439983732936e-25       8.327333489433e-09       6.683576883910e+21       1.415326394590e+04       2.542916691337e-10       7.877367001629e+17       4.807894151442e-09       2.640444028762e+43       4.297145242332e+32       2.300677443553e+33       6.075786611961e+42       2.025262203987e+42       3.463310090800e-08       1.218997306083e+43       4.467019996314e+43       6.553001407961e-06       1.706625732818e+00 
       5.527070483775e+13       2.474263064400e-25       8.385541150346e-09       6.590980203039e+21       1.415326394590e+04       2.560717108176e-10       7.822608740446e+17       4.841549410501e-09       2.567787519515e+43       4.208153966995e+32       2.253031807138e+33       5.908600547289e+42       1.969533515763e+42       3.463310090800e-08       1.185454429174e+43       4.344102003685e+43       6.631013329485e-06       1.686547783020e+00 
       5.488649934235e+13       2.509023986191e-25       8.443748811260e-09       6.499666389928e+21       1.415326394590e+04       2.578642127933e-10       7.768231122588e+17       4.875440256374e-09       2.497130283223e+43       4.121005647072e+32       2.206372882995e+33       5.746014904260e+42       1.915338301420e+42       3.463310090800e-08       1.152834544125e+43       4.224566318036e+43       6.709025251008e-06       1.666936762288e+00 
       5.450496459022e+13       2.544273264173e-25       8.503775461577e-09       6.409617671266e+21       1.415326394590e+04       2.596692622829e-10       7.714231502073e+17       4.909568338168e-09       2.428417306338e+43       4.035662116071e+32       2.160680236912e+33       5.587903094096e+42       1.862634364699e+42       3.463310090800e-08       1.121112253176e+43       4.108319869181e+43       6.787037172532e-06       1.647776569618e+00 
       5.412608201611e+13       2.580017759261e-25       8.563802111894e-09       6.320816519978e+21       1.415326394590e+04       2.614869471189e-10       7.660607251314e+17       4.943935316535e-09       2.361595089109e+43       3.952085997908e+32       2.115933857854e+33       5.434142011337e+42       1.811380670446e+42       3.463310090800e-08       1.090262857430e+43       3.995272147923e+43       6.865049094055e-06       1.629051835873e+00 
       5.374983318382e+13       2.616264428761e-25       8.623828762211e-09       6.233245651817e+21       1.415326394590e+04       2.633173557487e-10       7.607355760987e+17       4.978542863750e-09       2.296611603922e+43       3.870240690532e+32       2.072114149206e+33       5.284611937987e+42       1.761537312662e+42       3.463310090800e-08       1.060262337623e+43       3.885335135590e+43       6.943061015579e-06       1.610747882661e+00 
       5.337619978533e+13       2.653020327720e-25       8.683855412528e-09       6.146888021998e+21       1.415326394590e+04       2.651605772390e-10       7.554474439908e+17       5.013392663796e-09       2.233416254799e+43       3.790090349902e+32       2.029201920184e+33       5.139196450306e+42       1.713065483435e+42       3.463310090800e-08       1.031087335427e+43       3.778423235498e+43       7.021072937102e-06       1.592850683965e+00 
       5.300516363985e+13       2.690292610304e-25       8.743882062845e-09       6.061726821878e+21       1.415326394590e+04       2.670167012796e-10       7.501960714903e+17       5.048486412442e-09       2.171959837999e+43       3.711599874282e+32       1.987178377434e+33       4.997782328156e+42       1.665927442719e+42       3.463310090800e-08       1.002715135258e+43       3.674453206308e+43       7.099084858626e-06       1.575346830295e+00 
       5.263670669300e+13       2.728088531186e-25       8.805727702565e-09       5.977745475692e+21       1.415326394590e+04       2.688858181886e-10       7.449812030688e+17       5.083825817329e-09       2.112194503709e+43       3.634734888873e+32       1.946025116802e+33       4.860259466855e+42       1.620086488952e+42       3.463310090800e-08       9.751236465901e+42       3.573344097215e+43       7.177096780149e-06       1.558223495184e+00 
       5.227081101588e+13       2.766415446960e-25       8.867573342286e-09       5.894927637316e+21       1.415326394590e+04       2.707680189159e-10       7.398025849740e+17       5.119412598049e-09       2.054073718788e+43       3.559461730757e+32       1.905724115273e+33       4.726520791447e+42       1.575506930482e+42       3.463310090800e-08       9.482913867605e+42       3.475017184920e+43       7.255108701673e-06       1.541468403838e+00 
       5.190745880425e+13       2.805280817574e-25       8.929418982007e-09       5.813257187096e+21       1.415326394590e+04       2.726633950483e-10       7.346599652175e+17       5.155248486235e-09       1.997552230540e+43       3.485747434156e+32       1.866257723077e+33       4.596462173332e+42       1.532154057777e+42       3.463310090800e-08       9.221974642382e+42       3.379395912333e+43       7.333120623197e-06       1.525069803797e+00 
       5.154663237761e+13       2.844692207780e-25       8.991264621727e-09       5.732718228703e+21       1.415326394590e+04       2.745720388136e-10       7.295530935625e+17       5.191335225638e-09       1.942586031473e+43       3.413559715991e+32       1.827608655959e+33       4.469982349196e+42       1.489994116399e+42       3.463310090800e-08       8.968215623603e+42       3.286405828970e+43       7.411132544720e-06       1.509016437442e+00 
       5.118831417836e+13       2.884657288606e-25       9.054929250851e-09       5.653295086040e+21       1.415326394590e+04       2.764940430853e-10       7.244817215120e+17       5.227674572217e-09       1.889132325043e+43       3.342866961747e+32       1.789759987614e+33       4.346982842162e+42       1.448994280721e+42       3.463310090800e-08       8.721439235130e+42       3.195974532984e+43       7.489144466244e-06       1.493297516219e+00 
       5.083248677097e+13       2.925183838853e-25       9.118593879975e-09       5.574972300196e+21       1.415326394590e+04       2.784295013869e-10       7.194456022959e+17       5.264268294222e-09       1.837149492327e+43       3.273638211628e+32       1.752695142266e+33       4.227367885122e+42       1.409122628374e+42       3.463310090800e-08       8.481453337481e+42       3.108031614795e+43       7.567156387768e-06       1.477902696464e+00 
       5.047913284108e+13       2.966279746605e-25       9.182258509099e-09       5.497734626430e+21       1.415326394590e+04       2.803785078966e-10       7.144444908599e+17       5.301118172281e-09       1.786597059621e+43       3.205843146994e+32       1.716397887416e+33       4.111044346168e+42       1.370348115389e+42       3.463310090800e-08       8.248071078236e+42       3.022508602265e+43       7.645168309291e-06       1.462822056705e+00 
       5.012823519472e+13       3.007953010765e-25       9.245923138224e-09       5.421567031210e+21       1.415326394590e+04       2.823411574519e-10       7.094781438529e+17       5.338225999486e-09       1.737435666928e+43       3.139452077088e+32       1.680852326730e+33       3.997921656083e+42       1.332640552028e+42       3.463310090800e-08       8.021110746551e+42       2.939338907391e+43       7.723180230815e-06       1.448046076334e+00 
